Onechanbara Z2: Chaos,310.000,6.0,NVIDIA GeForce GTX 650/RADEON R7 370 (1GB VRAM),10.0,Action Female Protagonist Nudity Hack and Slash Anime Mature Zombies Sexual Content Beat 'em up Gore,2 Jun, 2016,428,75
Wild Glory,43.000,0.001953125,,0.125,Indie Action Local Multiplayer Pixel Graphics Local Co-Op 4 Player Local,8 Mar, 2018,20,100
The Golf Club 2™,310.000,4.0,AMD Radeon 5750 or NVIDIA GTX 650 with 1GB video RAM,5.0,Sports Simulation Golf,27 Jun, 2017,,0
Imperium Romanum Gold Edition,120.000,0.0,Card:DirectX 9 Compatible with 128MB VRAM,0,Strategy Simulation City Builder Rome Singleplayer Historical,30 Oct, 2008,142,77
ANOIX,43.000,0.5,DirectX 9.0c and Shader Model 3.0 support (almost all graphics cards),0.1953125,Indie Action Arcade Casual Family Friendly Singleplayer Great Soundtrack Music Colorful Difficult Strategy Character Customization Funny,20 Apr, 2018,,0
Save 50% on SIG,7.500,0.146484375,512 MB,0.09765625,Casual Indie Strategy Puzzle,10 Jul, 2018,,0
Save 80% on Wells,11.500,4.0,DirectX 11 graphics card with 1GB Video RAM,4.0,Action Indie Great Soundtrack Steampunk Platformer Atmospheric Singleplayer Adventure Side Scroller 3D Platformer Action-Adventure Controller,29 Jan, 2017,63,77
Porradaria 2: Pagode of the Night,120.000,0.5,128 MB,0.021484375,Indie Action Adventure Platformer Retro Metroidvania 2D Pixel Graphics Ninja Memes Great Soundtrack Story Rich Comedy Replay Value,12 Mar, 2015,25,100
To Burn in Memory (Anniversary Edition),43.000,0.48828125,,0.48828125,Adventure Interactive Fiction World War I Dark Atmospheric Historical Visual Novel Story Rich Indie Text-Based,1 Oct, 2018,,0
Hentai Shooter 3D,15.000,0.5,DirectX or OpenGL compatible card,0.1953125,Sexual Content Action Nudity Mature Anime Psychological Horror,1 Sep, 2018,135,79
Common Hanzi Quiz - Simplified Chinese,43.000,0,DirectX 9.0 Compatible,0.119140625,Simulation Indie Casual Education,21 May, 2018,,0
Gravel,390.000,8.0,NVIDIA GeForce GTX 760 with 2 GB VRAM or more / AMD Radeon HD 7950 with 2 GB VRAM or more,15.0,Racing Sports Offroad Arcade Driving Multiplayer,27 Feb, 2018,138,71
Space Wars: Interstellar Empires,0,4.0,Intel HD 4000, GeForce GTX 760M, Radeon HD 7730,5.0,Early Access Free to Play Massively Multiplayer Early Access Strategy Turn-Based Tactics Tactical Hex Grid Indie,8 Dec, 2017,,0
The way to defeat the Archfiend / 打倒魔王的方法,30.000,4.0,NVIDIA GT 630 / 650m, AMD Radeon HD6570 or equivalent,1.0,Casual Indie Adventure RPG,27 Jul, 2018,39,94
Morning Never Comes,15.000,1.0,128 MB,0.09765625,Indie Action Twin Stick Shooter 2D Singleplayer Difficult Pixel Graphics Dark Atmospheric Horror Replay Value Great Soundtrack Rogue-lite Gore,6 Apr, 2018,16,87
Joumee The Hedgehog,30.000,4.0,DirectX® 9.0c and shader model 3,0.244140625,Early Access Adventure Indie Casual Early Access Platformer Singleplayer Side Scroller Cute Action 3D Platformer,23 Nov, 2017,,0
Fine China,43.000,4.0,NVIDIA GeForce® GTX 970, AMD Radeon™ R9 290 equivalent or better,0.1953125,Simulation Indie Casual VR,5 May, 2017,,0
Save 50% on Space Rocket,7.500,2.0,Intel HD graphique,0.09765625,Indie Casual,7 Feb, 2018,14,78
MASSIVE CHALICE,188.000,4.0,256 MB GeForce 8800, Radeon HD 2000, or Intel HD 4000 Graphics,2.0,Strategy Turn-Based Indie Tactical Turn-Based Tactics Fantasy Singleplayer RPG Kickstarter Management,1 Jun, 2015,969,70
Demise of Nations,0,0.5,OpenGL 2.1+,0.25,Free to Play Strategy Indie 4X Multiplayer Turn-Based Strategy Hex Grid,8 Aug, 2017,280,76
Earthquake Simulator VR,43.000,6.0,GTX 970,3.0,Simulation VR,3 Jul, 2017,,0
Tank 51,15.000,4.0,nvidia gtx 220,0.48828125,Action Indie Casual Adventure Tanks,25 Jan, 2018,,0
Saint Slaughter X Days,51.000,1.0,Radeon HD 3450,2.0,RPG Indie Casual Adventure Visual Novel,30 Jul, 2018,45,97
Construct PRO,100.000,8.0,Geforce 550,1.0,Early Access Simulation Early Access,19 Nov, 2018,,0
FlyWarzz,80.000,4.0,Intel Graphics,4.0,Action Indie Simulation Racing,3 Sep, 2018,,0
Odyssee,80.000,1.0,Video Card with at least 1 GB,3.0,Early Access Indie Violent Early Access,4 May, 2018,,0
Yi and the Thousand Moons,70.000,0.25,Directx 9.0 compatible video card,0.341796875,Indie Adventure Music Female Protagonist Walking Simulator Fantasy Experimental Great Soundtrack Casual Experience Family Friendly Singleplayer Story Rich Atmospheric Emotional Stylized 3D Third Person Relaxing Cartoony,24 Nov, 2017,10,100
Kolkhoz: The Red Wedge,120.000,2.0,Graphics card with DX10 (shader model 4.0) capabilities.,4.0,Adventure Indie Political Choices Matter Historical,19 Oct, 2018,,0
Zombie Derby,30.000,2.0,,0.17578125,Indie Action Racing Gore Violent Driving Zombies Side Scroller Arcade,13 May, 2013,21,85
Chinese inn,100.000,0.5,Support DirectX,0.390625,Simulation Casual Management Retro,11 Jan, 2018,,0
RUSSIA BATTLEGROUNDS,15.000,0.5,Compatible with DirectX 9,0.498046875,Gore Action Battle Royale FPS Memes Massively Multiplayer Indie Adventure Multiplayer Shooter First-Person RPG Great Soundtrack Relaxing Realistic Atmospheric PvP Funny Fast-Paced Action RPG,13 Jul, 2018,681,74
Time Splatter,15.000,1.0,,0.48828125,Indie Action Violent,19 Nov, 2018,,0
Unreal Estate,43.000,1.0,SM3 512MB VRAM,0.1953125,Casual Indie Strategy Simulation Board Game Card Game Multiplayer Singleplayer Relaxing Family Friendly,9 Jun, 2017,23,82
Save 40% on One Night 2: The Beyond,42.000,0.5,Intel GMA series or better,0.1953125,Adventure Indie Gore,29 Nov, 2018,,0
Nancy Drew®: The Final Scene,90.000,0.015625,16-Bit DirectX 7.0 compatible graphics video card,0.68359375,Adventure Mystery Point & Click,1 Nov, 2001,,0
King of the World,165.000,4.0,Geforce GTX 580,5.0,Strategy Indie Multiplayer Real-Time RTS,22 Oct, 2018,30,86
Pike and Shot : Campaigns,310.000,1.0,128Mb DirectX video card,0.48828125,Strategy Historical Wargame Turn-Based Singleplayer Turn-Based Strategy Multiplayer Tactical Turn-Based Tactics,13 Aug, 2015,135,73
Monster Loves You!,120.000,0.0,DirectX 9.0c capable,0,Casual Indie Simulation Multiple Endings RPG Adventure Choose Your Own Adventure Singleplayer Choices Matter Cute Short Comedy Family Friendly Story Rich Text-Based Point & Click Funny Visual Novel,18 Mar, 2013,733,75
LIBRARY,30.000,0,Graphics card with DX10 (shader model 4.0) capabilities,0.244140625,Indie Cute Psychological Horror,10 Aug, 2018,47,97
Save 50% on Thunderbolt 2,7.500,0.5,512mb,0.0390625,Casual,10 May, 2018,11,90
PHOTON CUBE,90.000,0,Graphics card with DX10 (shader model 4.0) capabilities.,0,Casual Action Indie Puzzle,27 Jun, 2018,,0
Glory by Example,Not Available,0.9423828125,DirectX 9,1.0,Indie Adventure RPG RPGMaker Casual Story Rich Female Protagonist Funny Psychological,24 Aug, 2016,,0
Save 50% on Hacked: Hentai prison,7.500,0.5,Compatible with DirectX 9,0.048828125,Early Access Nudity Casual Indie Early Access Adventure Anime FPS,11 Sep, 2018,15,80
尘沙的选择 THE CHOICE OF SAND,58.000,1.0,1024x768 High Color +,0.09765625,Action Indie RPG Adventure,21 Nov, 2018,,0
Robinson: The Journey,250.000,8.0,NVIDIA: GTX 970 4 GB / GTX 1060 6 GB or greater | AMD: RX 480 or greater,6.73,Adventure VR Dinosaurs,7 Feb, 2017,,0
Warlock Revenge,43.000,0.03125,Integrated Graphics,0.1171875,Action Adventure Indie FPS,7 Nov, 2017,21,85
Chicken in the Darkness,43.000,1.0,Intel HD 4000, GeForce 8800, ATI 1950 or higher,1.0,Indie Adventure Horror,30 Oct, 2018,,0
Save 50% on Algorithm,7.500,1.0,GeForce 310M,0.1826171875,Indie Casual Puzzle Difficult Singleplayer,23 Oct, 2017,10,80
Summer Memory of Bell 忆夏之铃,43.000,1.0,,0.68359375,Adventure Indie Casual Visual Novel,23 Jul, 2018,40,95
Operation Hardcore,80.000,4.0,DX9 (shader model 2.0) capabilities,0.29296875,Indie Action Adventure Platformer 2D Side Scroller Pixel Graphics,28 Dec, 2016,,0
Snake 3D Adventures,43.000,0,NVidia / AMD / Intel (HD 3000 or better) with 512 MB VRAM,0.390625,Casual Adventure Action Retro,1 Aug, 2017,,0
Tom Clancy's Rainbow Six Lockdown™,83.000,512.0,,0,Action FPS Tactical Shooter Multiplayer,14 Feb, 2006,,0
Save 33% on Tomato Jones 2,20.000,2.0,NVIDIA GTX 550Ti or ATI analog - with 1 GB RAM or better,0.732421875,Casual Action Indie Simulation Adventure,12 May, 2017,29,82
Earthworm Jim 2,188.000,0.0078125,256-color SVGA video graphic card,0,Adventure Action Classic Platformer 2D,30 Apr, 1996,53,79
PATHOS,43.000,1.0,256MB Graphics Card,0.244140625,Indie Casual Puzzle Great Soundtrack Story Rich Difficult,5 Dec, 2017,,0
Oops!!! I Slept With Your Mom,30.000,4.0,1GB video memory,0.1953125,Indie Casual Arcade 2D Funny Retro Dark Humor Perma Death Hand-drawn Score Attack GameMaker Top-Down Cute Pixel Graphics,21 Sep, 2018,,0
Skinny,43.000,2.0,Intel HD Graphics 4000 or better,1.7578125,Early Access Early Access Indie Horror,20 Nov, 2018,,0
HyperBowl,50.000,8.0,,1.0,Casual Sports Action Indie Arcade Bowling 3D,1 Jul, 2018,,0
Event[0],188.000,8.0,l Notes:Not compatible with Intel Integrated Graphics, OpenGL 3 required,10.0,Adventure Indie Space First-Person Atmospheric Mystery Choices Matter Story Rich Sci-fi Singleplayer Exploration Multiple Endings Dynamic Narration Narration Walking Simulator Short Horror Artificial Intelligence Text-Based Psychological Horror,14 Sep, 2016,915,78
Save 66% on Jack the Barbarian,14.500,0.5,,0.78125,Adventure Indie RPG Casual,21 May, 2018,14,71
Secret Santa,30.000,1.0,VGA,0.2333984375,Strategy Indie Pixel Graphics Stealth,1 Dec, 2016,24,91
ANIMALITY,30.000,0.5,128MB Graphics,0.01953125,Early Access Casual Indie Early Access Adventure,2 Jan, 2017,24,87
Nether: Resurrected,Not Available,4.0,Nvidia GTX 460/ATI Radeon HD 5850,3.0,Survival Open World Action Multiplayer Post-apocalyptic Massively Multiplayer Horror FPS Zombies PvP RPG First-Person Survival Horror Indie Co-op Simulation Adventure Walking Simulator Crafting PvE,5 Jun, 2014,,0
Anstorm,15.000,1.0,Latest graphics drivers,0.29296875,Action Indie Arcade,16 Nov, 2018,,0
Arms Race - TCWE,165.000,0.5,128 MB,1.0,Strategy Cold War Grand Strategy Historical Economy Simulation Political Singleplayer Military Diplomacy War Real Time Tactics Indie 2D Alternate History Modern Education Atmospheric Politics Space,5 Oct, 2017,41,70
东方百问~TouHouAsked,15.000,1.0,GTS 450,0.29296875,Early Access Casual Indie Strategy Early Access Faith,8 Oct, 2018,16,93
Nevermind,188.000,4.0,Intel Iris Pro Graphics 5200,5.0,Adventure Indie Psychological Horror Horror Puzzle Mystery Surreal Story Rich Atmospheric Thriller First-Person,29 Sep, 2015,246,73
Ink Plane,15.000,1.0,,0.1953125,Casual Indie Shoot 'Em Up Action Bullet Hell Singleplayer Pirates Design & Illustration Cute Adventure,16 Sep, 2018,12,83
Howard Phillips Lovecar,30.000,2.0,OpenGL 2.1+,0.09765625,Action Indie Gore Violent Lovecraftian,1 Oct, 2018,26,88
The Great Voyage - Visual Novel,30.000,0.5,Dedicated GPU,0.29296875,Adventure Indie Casual Visual Novel Female Protagonist Story Rich Anime,16 Sep, 2018,,0
Save 30% on Hexed,10.500,1.0,Integrated/Shared,0.0673828125,Indie Casual,19 Feb, 2018,,0
Puzzler,15.000,1.0,with support DX10 (shader 4.0),0.09765625,Casual Indie Puzzle Relaxing Singleplayer,12 Oct, 2017,10,80
Octave,43.000,1.0,GeForce 9500 GT (512 MB) or Radeon HD 6450 (512 MB),0.5859375,Indie Adventure Horror Point & Click,18 Oct, 2016,33,87
Road Doom,100.000,2.0,GeForce GT 630M,0.244140625,Indie Action Casual Bullet Hell Arcade 2D Pixel Graphics Shoot 'Em Up Memes Retro Top-Down Shooter Singleplayer Short Adventure Funny Action-Adventure Controller Difficult Great Soundtrack,18 Aug, 2018,,0
Loot Hound™,43.000,4.0,1GB video card,0.380859375,Casual Strategy Indie Simulation Exploration Top-Down Silent Protagonist 2D Loot,17 Nov, 2015,41,87
8-in-1 IQ Scale Bundle,165.000,0.5,128 MB,0.48828125,Indie,5 Jan, 2018,18,94
Cockroach VR,Not Available,4.0,NVIDIA GTX 970,0.48828125,Indie Casual VR Horror,8 Sep, 2016,21,95
Precision Archery: Competitive,30.000,0.5,128MB Graphics,0.09765625,Action Simulation Sports,6 Feb, 2018,,0
BoxCat,43.000,0.00390625,,0.48828125,Casual Action Indie Adventure,14 Feb, 2018,,0
Dreamcage Escape,Not Available,2.0,Integrated to the motherboard,0.1953125,Adventure Indie Casual Puzzle,16 Nov, 2016,37,81
No King No Kingdom,165.000,2.0,nVidia GeForce 8600/9600GT, ATI/AMD Radeon HD2600/3600,0.48828125,Early Access Early Access Action Simulation Strategy Indie,21 Nov, 2017,23,78
Prince of Persia®,165.000,1.0,256 MB DirectX® 10.0–compliant video card or DirectX 9.0–compliant card with Shader Model 3.0 or higher (see supported list)*,0,Action Adventure Platformer Parkour Third Person Singleplayer Fantasy Exploration Atmospheric Story Rich Open World Great Soundtrack Relaxing Hack and Slash Beautiful,10 Dec, 2008,1043,77
Save 87% on Dungeons & Geese,7.500,2.0,with 1024 MB VRAM compatible with DirectX 9,0.390625,Action Adventure Indie Sexual Content Nudity Platformer 2D,4 Aug, 2017,23,82
Dungeon Rushers: Crawler RPG,165.000,1.0,NVIDIA GT 440 or AMD Radeon HD 5550 w/ 512 MB,1.0,RPG Dungeon Crawler Strategy Turn-Based Combat Indie Turn-Based 2D Party-Based RPG Adventure Tactical RPG Simulation Loot Singleplayer Fantasy Asynchronous Multiplayer Strategy RPG Funny Rogue-lite Story Rich Turn-Based Tactics,6 Sep, 2016,561,70
BlackSimulator,30.000,4.0,DirectX 9/OpenGL 4.1 capable GPU,0.29296875,Casual Violent Simulation Indie Adventure RPG,26 Feb, 2018,,0
Cooking Dash®,Not Available,0.25,3D Video Card, 64 MB recommended,0,Simulation Time Management Casual,12 Aug, 2009,30,73
Go Away My Fat,30.000,0.25,,0.1953125,Action Indie Casual Anime Runner Pixel Graphics Cute,15 Mar, 2018,20,90
Save 60% on Captive,12.000,2.0,DirectX 9/OpenGL 4.1 capable GPU,0.48828125,Indie RPG Female Protagonist Atmospheric Horror RPGMaker Mystery,8 Apr, 2018,20,80
YOU DON'T KNOW JACK Vol. 1 XL,43.000,0.125,,0.5615234375,Casual Indie Comedy,12 Sep, 1995,82,79
E.Z,30.000,1.0,512 MB VRAM,0.1171875,Indie Platformer Singleplayer Controller 2D Difficult Short Minimalist Action Casual,16 Feb, 2018,28,100
Romance of the Three Kingdoms　VIII with Power Up Kit / 三國志VIII with パワーアップキット,188.000,2.0,1024x768 pixel over, High Color,0.78125,Strategy,29 Aug, 2017,,0
Alma,30.000,0.015625,,0.015625,Indie Casual Female Protagonist,17 Jan, 2018,,0
Rena And Elin,43.000,1.953125,GT 740M,0.60546875,Action RPG Adventure Indie Female Protagonist Anime,3 Aug, 2018,36,80
A Girls Fabric Face,43.000,4.0,Anything of fair performance post 2012 should suffice,1.0,Adventure Indie Horror Psychological Horror First-Person Thriller Violent,10 Mar, 2017,45,86
Killing Floor: Incursion,250.000,8.0,NVIDIA GTX 960 / AMD Radeon R9 290 or greater,0,Action Violent Gore VR Horror Multiplayer,14 Nov, 2017,,0
Space Ball,30.000,1.0,CPU built-in graphics card with at least 256MB video memory,0.29296875,Early Access Indie Casual Early Access Adventure,30 Mar, 2018,,0
Vega Tank,Not Available,2.0,NVIDIA GeForce 9400M 256MB,0.29296875,Action Indie Casual,29 Apr, 2016,,0
Signal to Noise,Not Available,4.0,Nvidia/AMD 512MB,3.0,Indie Action Music Arcade,20 Nov, 2015,,0
Tanks vs Aliens,70.000,1.0,Intel HD Graphics 4000 or better,1.171875,Strategy RTS Great Soundtrack Singleplayer Action,25 May, 2017,,0
Draw It! 2,30.000,0.25,Inter HD graphics,0.068359375,Indie Casual,31 Aug, 2018,15,100
Save 18% on EggTime 2,74.000,4.0,nVidia GTX 980 or AMD R9 FURY,3.0,Action Casual Simulation Sports VR,7 May, 2018,,0
Fate Tectonics,120.000,0,,0.09765625,Strategy Indie Simulation God Game Pixel Graphics Anime Puzzle 2D,9 Sep, 2015,90,75
Reach Me,30.000,0.5,AMD Radeon HD2600,0.5859375,Indie Casual,7 Dec, 2017,15,100
Save 75% on Trivia Vault: Golf Trivia,7.500,0.48828125,500 Megs VRAM,0.48828125,Strategy Casual Action Indie Family Friendly Relaxing 2D Singleplayer Text-Based Sports Story Rich,29 Mar, 2018,13,84
Save 75% on Trivia Vault: Celebrity Trivia,7.500,0.48828125,500 Megs VRAM,0.48828125,Strategy Casual Simulation Action Indie Family Friendly Relaxing 2D Singleplayer Text-Based Story Rich,2 May, 2018,,0
TOK,15.000,0.25,Intel HD Graphics,0.0146484375,Casual Indie,15 Nov, 2018,19,84
战术狂想2(Chimera of Tactics 2),30.000,0.25,,0.25,Indie Action Third Person Abstract Fast-Paced Space Minimalist Singleplayer Stylized Futuristic Shooter Third-Person Shooter Sci-fi Replay Value Experimental Score Attack Time Attack Hand-drawn Difficult Old School,18 Jul, 2018,,0
Slab,43.000,0.125,any,0.146484375,Action Indie Casual,7 May, 2018,11,90
Alchemist's Castle,15.000,0.25,Intel HD,0.1953125,Action Indie Adventure Side Scroller 2D Retro Metroidvania Pixel Graphics Puzzle-Platformer Great Soundtrack,2 Nov, 2017,33,84
Strangers in a Strange Land,70.000,2.0,Any card that can Support OPEN GL 1.1,4.0,Sexual Content Nudity Adventure RPG Indie Violent Point & Click,28 Jul, 2017,,0
ParkourMan,30.000,4.0,NVIDIA GT 430 / AMD ATI 5550,0.1953125,Action Indie Casual Sports Adventure Racing Simulation Parkour,24 Jul, 2018,,0
Half-Life: Source,120.000,0,,0,FPS Action Sci-fi Classic Singleplayer Shooter First-Person Aliens Zombies Story Rich Adventure 1990's Remake Atmospheric Multiplayer Horror Moddable Silent Protagonist Great Soundtrack Masterpiece,1 Jun, 2004,3755,77
Half-Life Deathmatch: Source,120.000,1.0,,4.0,Action FPS Multiplayer Sci-fi Shooter First-Person Classic Remake,1 May, 2006,1326,73
Flower Design,30.000,1.0,,0.09765625,Simulation Casual Indie Sandbox Relaxing Minimalist Atmospheric Surreal Experimental Procedural Generation Beautiful,10 Jan, 2017,40,82
Moral King,30.000,8.0,NVIDIA Geforce GTX 460 or higher,10.0,Adventure Indie Action-Adventure FMV,11 Sep, 2018,13,84
Money Master,43.000,0.5,Support DirectX,0.5859375,Casual Simulation,14 Sep, 2018,,0
Osozaki 遅咲き Late Blooming - First,120.000,4.0,Integrated Graphics Chip,2.0,Visual Novel Anime Indie Simulation Nudity Mystery Casual Funny Mature Sexual Content,24 Jun, 2016,31,80
Cardiganical,30.000,0.5,Integrated Graphics,0.09765625,Indie Casual Adventure,14 Sep, 2018,17,100
Midnight Mysteries,120.000,0.25,64MB Video Card,0,Adventure Casual Hidden Object Puzzle Point & Click,28 Sep, 2009,48,72
Dungeon Crowley,215.000,4.0,Nvidia 9800 GT 2GB, equivalent or superior,25.0,Early Access Indie RPG Action Gore Early Access Violent Co-op Campaign Online Co-Op Hack and Slash Co-op Procedural Generation PvE Open World Dungeon Crawler Action RPG Rogue-like,11 Oct, 2018,21,71
The Sky Climber,30.000,0.5,,0.29296875,Indie Casual Platformer Runner Retro Adventure Soundtrack Singleplayer 3D Platformer Survival Action Physics Arcade Controller Colorful Fast-Paced Rogue-like Action-Adventure Minimalist Rogue-lite,9 Nov, 2018,,0
Virtual Villagers: The Lost Children,120.000,0.09375,16MB of VRAM,0,Casual Simulation,14 Feb, 2007,13,76
Animallica,188.000,8.0,NVIDIA GeForce GTX 1050 / AMD Radeon RX560,31.0,Early Access Simulation Survival Adventure Early Access Crafting Indie Action Hunting Open World First-Person Singleplayer Female Protagonist Post-apocalyptic Building,5 Jul, 2017,332,76
Molecule - a chemical challenge,30.000,2.0,3d capable Graphics Card,0.048828125,Indie Education Puzzle Science Difficult Sokoban,2 Mar, 2018,,0
Desert Golfing,30.000,0.125,128MB,0.001953125,Sports Indie Golf,1 Sep, 2014,21,95
The Pit: Infinity,120.000,4.0,Nvidia GeForce GTX 760 2 GB / GTX 1050 2GB or AMD Radeon R9 270,6.0,Early Access Action Early Access Indie Gore Violent Sci-fi Survival Horror Rogue-like FPS,26 Oct, 2018,40,77
